1001277790,5300.75377,98,112.02713,0.96482
1002937771,83.34443,75,55.50413,1.14936
1004853823,10724.52685,445,403.78442,10.44643
1006550592,1093.82837,219,195.6347,11.10783
1010903745,5535.29934,288,261.15625,2.54552
1014917495,28767.16667,24,154.94145,1.64539
1017668561,8049.33715,461,416.41286,4.86382
1019494237,650.56821,67,76.99439,1.94351
1023925181,1158.45279,128,111.76968,1.28652
1025742561,0,4,18.49318,0.03124
1025911070,3589.93394,35,106.23869,0.18743
1025994511,973.51011,87,132.72573,3.74358
1026596364,980.15536,252,164.04416,1.40609
1030018357,28.37581,19,36.81011,0.76746
1032063592,207.96212,82,71.28023,0.93131
1033758830,1123.43944,174,111.12433,1.13859
1033771023,4434.74813,299,316.30449,1.53021
1035479352,0,6,44.07061,3.41684
1035933493,0,2,29.42454,8.28274
1036663592,10.45109,29,48.8055,0.09371
1038967860,1000.35152,215,122.88986,4.63006
103984,752.57514,115,132.27783,1.15535
1039916297,3060.06454,151,233.12708,2.52332
1040163605,0,14,18.76089,2.40997
1040731452,13515.55484,543,621.72718,5.32498
1043848755,441.1814,205,105.64156,1.84585
1043849843,363.65733,58,98.44604,3.77027
1044918365,0,9,16.63221,0.03124
1044932114,3740.05514,241,278.06156,1.65372
1045269490,11459.15466,318,415.79321,2.14525
1045678793,5438.21202,252,215.87851,1.83826
1046240787,372.58112,114,76.02496,0.99151
1046485715,2322.26919,145,193.98438,2.02646
1048733260,6.58333,29,137.06278,1.11191
1048887772,424.65517,148,92.88728,1.7689
1048994080,30.8862,65,55.44239,0.8711
1050227520,4799,4,60.25239,5.23218
1051292340,618.3349,135,147.84269,10.77565
1052360922,9781.20816,162,195.24308,1.3794
1052404565,5010.83665,73,105.77736,1.68201
1052819080,534.94679,137,89.46978,1.07839
1054861732,2763.09126,125,111.54616,2.43271
1058621280,141.79967,40,77.23118,1.20957
1059301790,7.82383,5,37.86282,0.06248
1060682921,1195.07094,151,109.78359,1.37341
1061213001,1599.38487,245,186.59503,3.50829
1062623637,4219.10111,249,184.40102,3.5111
1062752071,1203.87761,147,125.24883,4.60786
1063417971,6078.04779,198,228.6212,1.4998
1065618283,29.99832,83,86.47283,0.96482
1066324537,6092.55382,73,111.03566,4.44402
1067254393,1093.99243,123,175.8821,1.13549
1067314604,157.82294,81,56.04443,0.8711
1067968100,3454.653,188,170.11106,4.27258
1068110634,1441.57163,119,129.7275,480.24006
1068246700,710.52233,70,148.48568,0.24991
1069393845,532.52902,61,68.07938,1.62181
1071006415,0,32,41.40751,2.76518
1073553965,264.84988,65,74.66393,3.04626
1074273855,0,2,28.5963,1.26294
1074974723,2821.99468,160,150.76237,9.73639
1075317610,1709.45115,155,126.93341,1.80241
1076834657,242.56433,131,79.0684,2.54629
1079003352,395.64779,38,80.93648,1.62181
1079559432,7759.89322,231,189.78566,2.30472
1079696790,219.94065,120,73.86047,1.25301
1080645685,102.12067,73,54.13558,41.26025
