6448901169,1644114654,0.3,0.4,0.3
6448901169,1644114654,0,1,0
6448901169,1644114654,0,0,0
6448901169,1644114654,0,1,0
6448901169,1644114654,0,1,0
6448901169,1644114654,0,1,0
6448901169,1644114654,0.25,0.5,0.25
6448901169,1644114654,0.3,0.4,0.3
6448901169,1644114654,0,1,0
6448901169,1644114654,0.285714286,0.428571429,0.285714286
6448901169,1644114654,0,1,0
6448901169,1644114654,0.416666667,0.333333333,0.25
6448901169,1644114654,0.416666667,0.333333333,0.25
6448901169,1644114654,0.25,0.5,0.25
6448901169,1644114654,0.388888889,0.333333333,0.277777778
6448901169,1644114654,0.416666667,0.333333333,0.25
6448901169,1644114654,0.315789474,0.368421053,0.315789474
6448901169,1644114654,0.416666667,0.333333333,0.25
6448901169,1644114654,0.428571429,0.333333333,0.238095238
6448901169,1644114654,0.388888889,0.333333333,0.277777778
6448901169,1644114654,0.416666667,0.333333333,0.25
6448901169,1644114654,0.25,0.5,0.25
6448901169,1644114654,0.428571429,0.333333333,0.238095238
6448901169,1644114654,0.416666667,0.333333333,0.25
6448901169,1644114654,0.388888889,0.333333333,0.277777778
6448901169,1644114654,0.416666667,0.333333333,0.25
6448901169,1644114654,0.428571429,0.333333333,0.238095238
6448901169,1644114654,0.416666667,0.333333333,0.25
6448901169,1644114654,0.285714286,0.357142857,0.357142857
6448901169,1644114654,0.428571429,0.333333333,0.238095238
6448901169,1644114654,0.416666667,0.333333333,0.25
6448901169,1644114654,0.416666667,0.333333333,0.25
6448901169,1644114654,0.416666667,0.333333333,0.25
6448901169,1644114654,0.428571429,0.333333333,0.238095238
6448901169,1644114654,0.416666667,0.333333333,0.25
2932794570,1647486362,0.416666667,0.333333333,0.25
2932794570,5564927603,0.428571429,0.333333333,0.238095238
2932794570,1647486362,0.416666667,0.333333333,0.25
2932794570,5564927603,0.428571429,0.333333333,0.238095238
2932794570,5564927603,0.428571429,0.333333333,0.238095238
2932794570,2150758415,0.5,0.3,0.2
2932794570,1112928761,0.428571429,0.333333333,0.238095238
2932794570,1647486362,0.428571429,0.333333333,0.238095238
2932794570,1647486362,0.333333333,0.333333333,0.333333333
2932794570,1398835600,0.5,0.3,0.2
2932794570,1647486362,0.5,0.3,0.2
2932794570,1647486362,0.307692308,0.384615385,0.307692308
5119844827,5539094363,0.428571429,0.333333333,0.238095238
5119844827,1489482040,0.428571429,0.333333333,0.238095238
5119844827,2746348614,0.428571429,0.333333333,0.238095238
5119844827,5617030362,0.333333333,0.333333333,0.333333333
5119844827,5393135816,0.333333333,0.333333333,0.333333333
5119844827,2248834985,0.5,0.3,0.2
5119844827,6283394483,0.375,0.4375,0.1875
5119844827,1459272740,0.5,0.3,0.2
5119844827,2624755655,0.3,0.4,0.3
5119844827,7102593084,0.428571429,0.333333333,0.238095238
5119844827,6444840645,0.444444444,0.333333333,0.222222222
5119844827,1259914383,0.333333333,0.333333333,0.333333333
5119844827,2248834985,0.25,0.5,0.25
5119844827,2248834985,0.333333333,0.333333333,0.333333333
5119844827,5027992829,0.428571429,0.333333333,0.238095238
5119844827,5820188838,0.315789474,0.368421053,0.315789474
5119844827,7312625959,0,1,0
5119844827,5820188838,0.25,0.5,0.25
5119844827,2105807580,0.428571429,0.333333333,0.238095238
5119844827,5721376081,0.25,0.5,0.25
5119844827,2248834985,0.5,0.5,0
5119844827,2803301701,0,1,0
5119844827,2248834985,0.428571429,0.333333333,0.238095238
5119844827,1259914383,0.25,0.5,0.25
5119844827,3752850684,0.25,0.5,0.25
5119844827,2426606861,0.307692308,0.384615385,0.307692308
5119844827,2498948744,0.25,0.5,0.25
5119844827,2248834985,0.25,0.5,0.25
5119844827,1865616660,0.25,0.5,0.25
5119844827,2248834985,0,1,0
5119844827,1398835600,0.444444444,0.333333333,0.222222222
5119844827,3752850684,0.333333333,0.333333333,0.333333333
5119844827,2498948744,0.428571429,0.333333333,0.238095238
5119844827,5820188838,0.285714286,0.428571429,0.285714286
5119844827,2150758415,0.333333333,0.333333333,0.333333333
5119844827,2248834985,0.307692308,0.384615385,0.307692308
5119844827,5820188838,0.285714286,0.428571429,0.285714286
5119844827,1202150843,0.444444444,0.333333333,0.222222222
5119844827,3937348351,0.5,0.5,0
5119844827,3937348351,0.25,0.5,0.25
5119844827,2624755655,0.25,0.5,0.25
5119844827,1529124462,0,1,0
5119844827,6301933756,0.307692308,0.384615385,0.307692308
5119844827,1686546714,0.307692308,0.384615385,0.307692308
5119844827,2624755655,0.307692308,0.384615385,0.307692308
5119844827,5820188838,0.428571429,0.285714286,0.285714286
5119844827,5820188838,0.5,0.25,0.25
5119844827,1989660417,0.3125,0.3125,0.375
5119844827,1065618283,0.333333333,0.333333333,0.333333333
5119844827,7300783873,0.307692308,0.384615385,0.307692308
5119844827,3982425411,0.25,0.5,0.25
5119844827,1112928761,0.307692308,0.384615385,0.307692308
5119844827,2248834985,0.307692308,0.384615385,0.307692308
5119844827,1699910237,0.307692308,0.384615385,0.307692308
5119844827,2248834985,0.428571429,0.428571429,0.142857143
5119844827,5033195293,0.25,0.5,0.25
5119844827,3471850792,0.307692308,0.384615385,0.307692308
5119844827,1989660417,0.333333333,0.333333333,0.333333333
5119844827,1974576991,0.307692308,0.384615385,0.307692308
5119844827,5820188838,0.307692308,0.384615385,0.307692308
5119844827,1112928761,0.307692308,0.384615385,0.307692308
5119844827,3471850792,0.272727273,0.454545455,0.272727273
5119844827,1861477054,0.4,0.4,0.2
5119844827,5370547595,0.4,0.4,0.2
5119844827,1773206563,0.4,0.4,0.2
5119844827,6444840645,0,0,0
5119844827,5067914848,0.4,0.4,0.2
5119844827,1974576991,0.4,0.4,0.2
5119844827,2248834985,0.4,0.4,0.2
5119844827,2248834985,0.4,0.4,0.2
5119844827,2248834985,0.4,0.4,0.2
5119844827,5033195293,0,0,0
5119844827,3471850792,0.428571429,0.285714286,0.285714286
5119844827,1989660417,0.5,0.25,0.25
5119844827,2480172345,0.3125,0.3125,0.375
5119844827,3752850684,0.333333333,0.333333333,0.333333333
5119844827,1809929092,0.416666667,0.333333333,0.25
2754993620,1221171697,0.25,0.5,0.25
2754993620,2150758415,0.416666667,0.333333333,0.25
2754993620,5564927603,0.5,0.333333333,0.166666667
2754993620,5393135816,0.388888889,0.333333333,0.277777778
2754993620,1807436544,0.416666667,0.333333333,0.25
2754993620,5033195293,0.416666667,0.333333333,0.25
2754993620,5393135816,0.416666667,0.333333333,0.25
2754993620,7293813897,0.416666667,0.333333333,0.25
6805532762,1715548991,0.416666667,0.333333333,0.25
6805532762,1832961217,0.428571429,0.333333333,0.238095238
6805532762,1745719040,0.333333333,0.333333333,0.333333333
6805532762,1647486362,0.333333333,0.333333333,0.333333333
6805532762,1803554510,0,1,0
6805532762,1708922835,0.333333333,0.333333333,0.333333333
3160450123,2489313225,0.333333333,0.333333333,0.333333333
3160450123,3752850684,0.333333333,0.333333333,0.333333333
3160450123,7010131150,0,1,0
3160450123,1659893422,0.333333333,0.333333333,0.333333333
3160450123,7312671287,0.333333333,0.333333333,0.333333333
3160450123,1571497285,0.333333333,0.333333333,0.333333333
3160450123,1800523234,0,1,0
3160450123,7283364547,0,1,0
3160450123,2803301701,0.333333333,0.333333333,0.333333333
3160450123,6873155627,0.333333333,0.333333333,0.333333333
3160450123,3166966293,0.333333333,0.333333333,0.333333333
3160450123,1199727271,0.333333333,0.333333333,0.333333333
3160450123,2480172345,0.333333333,0.333333333,0.333333333
3160450123,5174551863,0.333333333,0.333333333,0.333333333
3160450123,1496883514,0.333333333,0.333333333,0.333333333
3160450123,3937348351,0.333333333,0.333333333,0.333333333
3160450123,1887344341,0,1,0
3160450123,2803301701,0,0,0
3160450123,7291169635,0.333333333,0.333333333,0.333333333
3160450123,1665808371,0,0,0
3160450123,1847123567,0,0,0
3160450123,5333693607,0,0,0
3160450123,2803301701,0,0,0
3160450123,6227634537,0.333333333,0.333333333,0.333333333
2661298601,2632236847,0.333333333,0.333333333,0.333333333
2661298601,2248834985,0,0,0
2661298601,1632155184,0,0,0
2661298601,3752850684,0,0,0
2661298601,2661298601,0.333333333,0.333333333,0.333333333
2661298601,5869855957,0,1,0
2661298601,1202150843,0.333333333,0.333333333,0.333333333
2661298601,1699910237,0,1,0
2661298601,6340026081,0.333333333,0.333333333,0.333333333
2661298601,5869855957,0,0,0
2661298601,5869855957,0,0,0
2661298601,3471850792,0,0,0
2661298601,1887344341,0,0,0
2294009067,6062446059,0,0,0
2294009067,1803310643,1,0,0
5817121254,5033195293,0,0,0
5817121254,1875293522,0,0,0
5817121254,3257820924,0,0,0
5817121254,1663010745,0,0,0
5817121254,5581082162,1,0,0
5817121254,1709408362,0,0,0
5817121254,1572619174,0,0,0
5817121254,5999251130,0,0,0
5817121254,5539094363,0,0,0
5817121254,1401296264,1,0,0
5817121254,1177998161,1,0,0
5817121254,6907164481,1,0,0
5817121254,1659893422,0,0,0
5817121254,1659893422,0.333333333,0.333333333,0.333333333
5817121254,5393135816,0,0,0
5037413537,1112928761,0,0,0
5037413537,5487821686,0,0,0
5037413537,1697601814,0,0,0
5037413537,3604378011,0,0,0
5037413537,5868279768,0,0,0
5037413537,5037413537,0,0,0
5037413537,1298535315,0,0,0
2330652567,2150758415,0,0,0
2330652567,7010131150,0,0,0
2330652567,7307606526,0,0,0
2330652567,2656274875,0,0,0
2330652567,1601296495,0.2,0.6,0.2
2330652567,2035895904,0,0,0
2330652567,1865616660,0,0,0
2330652567,1887344341,0,0,0
2330652567,1801517151,1,0,0
2330652567,1895431523,0,0,0
2330652567,5999251130,0,0,0
2330652567,5033195293,0,0,0
2330652567,7309878946,0,0,0
2330652567,1659893422,0,0,0
2330652567,5033195293,0,0,0
2330652567,3982425411,0,0,0
2330652567,1659893422,0,0,0
2330652567,7312464347,0,0,0
2330652567,5229752744,0,0,0
2330652567,1784473157,0,0,0
2330652567,5869855957,0,0,0
2330652567,7307025233,0,0,0
2330652567,1861477054,0,0,0
2330652567,5033195293,0,0,0
2330652567,7309878946,0,0,1
2330652567,1659893422,0,0,0
2330652567,5033195293,0,0,0
2230197903,2230197903,0,0,0
2230197903,2230197903,0,0,0
2230197903,2230197903,0,0,0
2230197903,2230197903,0,0,0
2230197903,2230197903,0,0,0
2230197903,2230197903,0,0,0
2230197903,2230197903,0,0,0
1940950257,5393135816,0,0,0
1940950257,7281473317,0,0,0
1940950257,1403497553,0,0,0
1940950257,7300783873,0,0,0
1940950257,2464323931,0,0,0
1940950257,6486930715,0,0,0
1940950257,1762645362,0,0,0
1940950257,1112928761,0,0,0
5347537335,5347537335,0,0,0
5347537335,5347537335,0,0,0
5347537335,5584696992,0,0,0
5347537335,5999251130,0,0,0
5347537335,1803554510,0,0,0
5347537335,2639278851,0,0,0
5347537335,2610815985,0,0,1
5347537335,2150758415,0.3,0.4,0.3
5347537335,1847123567,0,0,0
5347537335,1659893422,0,0,0
5347537335,1659893422,0,0,0
5347537335,1777051772,0,0,0
5347537335,1803554510,0,0,0
5347537335,3974639937,0,0,0
5347537335,3937348351,0,0,0
5347537335,2248834985,0,0,0
5347537335,2803301701,0.3,0.4,0.3
5347537335,5638055432,0,0,0
5347537335,1803554510,0,0,0
5347537335,5347537335,0,0,0
5347537335,1659893422,0,0,0
5347537335,5347537335,0,0,0
5347537335,1895859130,0,0,0
5347537335,5617030362,0,0,0
5347537335,3170766712,0,0,0
5347537335,3225904690,0,0,0
5347537335,2656274875,0,0,0
5347537335,1659893422,0,0,0
5347537335,1865616660,0,0,0
5347537335,2919798051,0,0,0
5347537335,1865616660,0,0,0
5347537335,2248834985,0,0,0
5347537335,2480172345,0,0,0
5347537335,1803554510,0,0,0
5347537335,5174551863,0,0,0
5347537335,6865914053,0,0,0
5347537335,5033195293,0,0,0
5347537335,5467852665,0,0,0
5347537335,3166118150,0,0,0
5347537335,1659893422,0,0,0
5347537335,1861477054,0,0,0
5347537335,5564927603,0,0,0
5347537335,1978895060,0,0,0
5347537335,5231788809,0,0,0
5347537335,1398835600,0,0,0
5347537335,5231788809,0,0,0
5347537335,7283364547,0,0,0
5347537335,5564927603,1,0,0
5347537335,7306235209,0,0,0
5347537335,7291169635,0,0,0
5347537335,1659893422,0,0,0
5347537335,5347537335,0,0,0
5347537335,5033195293,0,0,0
5347537335,1220562903,0,0,0
5347537335,5347537335,0,0,0
5347537335,2464323931,0,0,0
5347537335,6572654129,0,0,0
5347537335,2489313225,0,0,0
5347537335,1685702730,0,0,0
5347537335,1712595650,0,0,0
5347537335,1803554510,0,0,0
5347537335,5869855957,0,0,0
5347537335,7279178570,0,0,0
5347537335,5347537335,0,0,0
5347537335,1659893422,0,0,0
5347537335,1659893422,0,0,0
5347537335,5347537335,0,0,0
5347537335,5033195293,0,0,0
5347537335,1220562903,0,0,0
5347537335,5347537335,0,0,0
5347537335,7283364547,0,0,0
2173738960,5033195293,0,0,0
2173738960,5033195293,0,0,0
2173738960,5033195293,0,0,0
2173738960,2656274875,0,0,0
2173738960,5033195293,0,0,0
2173738960,1832961217,0,0,0
2173738960,1832961217,0,0,0
2173738960,5033195293,0,0,0
2173738960,5033195293,0,0,0
2173738960,5033195293,0,0,0
2173738960,5033195293,0,0,0
2173738960,7010131150,0,0,0
2173738960,5033195293,0,0,0
2173738960,1784473157,0,0,0
2173738960,5393135816,0,0,0
2173738960,5033195293,0,0,0
2173738960,1259248504,0,0,0
2173738960,5393135816,0,0,0
