1847123567,0.37759794,0.351480596,0.270921464
1657916762,0.36473755,0.347913863,0.287348587
1975650700,0.310606061,0.363636364,0.325757576
6448901169,0.324074074,0.324074074,0.351851852
2932794570,0.338983051,0.338983051,0.322033898
1647486362,0.387066542,0.320524836,0.292408622
5119844827,0.368715084,0.279329609,0.351955307
5539094363,0.342598578,0.361344538,0.296056884
2610907543,0.381074169,0.286445013,0.332480818
2754993620,0.142857143,0,0.857142857
1221171697,0.348503285,0.337551716,0.313944999
2730549204,0.329004329,0.428571429,0.242424242
3986147355,0.334710744,0.334710744,0.330578512
3505953803,0.388831792,0.324426173,0.286742035
1974576991,0.329789001,0.385612228,0.284598771
2001837305,0.346153846,0.326923077,0.326923077
1895431523,0.348439376,0.361944778,0.289615846
1663072851,0.344827586,0.37164751,0.283524904
6361013202,0.463414634,0.297560976,0.23902439
1459272740,0.37408313,0.327628362,0.298288509
6805532762,0.266666667,0.266666667,0.466666667
1715548991,0.362903226,0.368951613,0.268145161
6056544740,0.163265306,0.673469388,0.163265306
3160450123,0.433333333,0.3,0.266666667
2489313225,0.342328208,0.36774396,0.289927832
2056394313,0.35704698,0.202684564,0.440268456
5616918694,0.366851852,0.346851852,0.286296296
5333693607,0.432091522,0.286300968,0.28160751
5869855957,0.375665947,0.316198704,0.308135349
2661298601,0.205128205,0.256410256,0.538461538
2632236847,0.353767056,0.369586711,0.276646233
2294009067,0.333333333,0.166666667,0.5
5817121254,0.304347826,0.217391304,0.47826087
5033195293,0.440884821,0.323417239,0.235697941
7292924267,0.383333333,0.3,0.316666667
3898569622,0.15,0.15,0.7
2286908003,0.335014712,0.354350567,0.31063472
5037413537,0.333333333,0.333333333,0.333333333
1112928761,0.487462387,0.301237044,0.211300568
1803554510,0.360534125,0.347551929,0.291913947
2803301701,0.341765988,0.374321755,0.283912257
1499104401,0.333735424,0.368315239,0.297949337
7023336379,0.315068493,0.171232877,0.51369863
5172829747,0.356565657,0.387878788,0.255555556
1250636273,0.406628941,0.337105901,0.256265158
1746575865,0.153424658,0.201826484,0.644748858
2772800360,0.359259259,0.32962963,0.311111111
6820141304,0.318637275,0.366733467,0.314629259
6887768216,0,0,0
7281473317,0.383029342,0.386994449,0.229976209
1769684987,0.325,0.5,0.175
5564927603,0.412758867,0.324922637,0.262318496
2330652567,0.402597403,0.181818182,0.415584416
2150758415,0.454592099,0.299897383,0.245510518
1489482040,0.346130774,0.325434913,0.328434313
2230197903,0.428571429,0.214285714,0.357142857
1685702730,0.459558824,0.330882353,0.209558824
1940950257,0.360465116,0.337209302,0.302325581
5393135816,0.38056177,0.303256276,0.316181954
3937348351,0.328091157,0.380073453,0.291835389
2473690064,0,0,0
5347537335,0.442748092,0.282442748,0.27480916
6062446059,0.333333333,0.333333333,0.333333333
2173738960,0.380952381,0.299319728,0.319727891
1623886424,0.434198747,0.413607878,0.152193375
1239804802,0.25,0.34375,0.40625
5883600795,0.353221957,0.372315036,0.274463007
6292645006,0.444444444,0.388888889,0.166666667
2375086267,0.315068493,0.397260274,0.287671233
2656274875,0.332690054,0.442552898,0.224757047
1766610544,0.142857143,0.19047619,0.666666667
2053061043,0.396946565,0.254452926,0.348600509
1791283533,0.342281879,0.348993289,0.308724832
1400887105,0.335365854,0.347560976,0.317073171
1874361623,0.388143177,0.336689038,0.275167785
5617030362,0.384163361,0.345820479,0.27001616
1401296264,0.43174106,0.297833464,0.270425476
6992157759,0.392405063,0.319534725,0.288060212
6441514919,0,0,0
5720474518,0,1,0
6479869715,0.375,0.40625,0.21875
3678831590,0.425465839,0.291925466,0.282608696
1800523234,0.454146074,0.343218012,0.202635914
1623404035,0.342261905,0.342261905,0.31547619
1855152373,0.428571429,0.428571429,0.142857143
2014548525,0.35310219,0.323905109,0.322992701
1926352623,0.323353293,0.401197605,0.275449102
7277520469,0.380901288,0.360515021,0.258583691
6642254306,0.355769231,0.259615385,0.384615385
1362524782,0.386363636,0.295454545,0.318181818
5328345103,0.34351145,0.377862595,0.278625954
1861477054,0.391871921,0.321182266,0.286945813
1250793277,0,0,0
2286266347,0.15,0.15,0.7
1908275435,0.15,0.15,0.7
1406892441,0.356321839,0.436781609,0.206896552
1263977197,0.364402578,0.272682201,0.362915221
6724013335,0.34961335,0.408221408,0.242165242
6593450903,0,0,0
5044717223,0.130434783,0.173913043,0.695652174
1048733260,0.315789474,0.368421053,0.315789474
1772602627,0.289256198,0.454545455,0.256198347
1686546714,0.336759667,0.377998042,0.285242291
1823014021,0.307692308,0.307692308,0.384615385
1348413742,0.394557823,0.292517007,0.31292517
2699757790,0.444444444,0.277777778,0.277777778
3609271360,1,0,0
3871173792,0.333333333,0.333333333,0.333333333
5704119647,0.385826772,0.362204724,0.251968504
2103981667,0.426316912,0.315419066,0.258264022
7293585974,0.408602151,0.322580645,0.268817204
2622387801,0.363957597,0.328621908,0.307420495
2960763941,0.373053892,0.361676647,0.265269461
1632155184,0.396907216,0.326804124,0.27628866
6088446147,0.384615385,0.307692308,0.307692308
5643224579,0.164658635,0.759036145,0.076305221
6512172761,0.285714286,0.142857143,0.571428571
6060307497,0.254204893,0.494266055,0.251529052
3506400592,0.391447368,0.588815789,0.019736842
5999251130,0.355651915,0.362283722,0.282064363
5095969355,1,0,0
5819751395,0.333333333,0.416666667,0.25
6522566955,0.351101846,0.35318642,0.295711733
1773206563,0.388781431,0.319148936,0.292069632
5658712656,0,0,0
5603237555,0.291666667,0.333333333,0.375
1777051772,0.566871166,0.247239264,0.185889571
2473675252,0.332538737,0.328963051,0.338498212
1977407911,0.425531915,0.319148936,0.255319149
3858832626,0.371308017,0.345991561,0.282700422
1784473157,0.355268022,0.374861368,0.26987061
1865616660,0.420719581,0.343337552,0.235942867
5314476953,0.414893617,0.276595745,0.308510638
1784264335,0.369230769,0.307692308,0.323076923
7149633605,0.336580087,0.352813853,0.310606061
1642591402,0.303703704,0.511111111,0.185185185
5174551863,0.490384615,0.278846154,0.230769231
6934229297,0.407796102,0.307346327,0.284857571
1989638280,0.315789474,0.368421053,0.315789474
2358578625,0.183006536,0.185185185,0.631808279
3225904690,0.396270396,0.341491841,0.262237762
3298202727,0.34,0.33,0.33
1103661227,0.15,0.15,0.7
5692553334,0.445870352,0.318196775,0.235932873
3462772012,0.378378378,0.297297297,0.324324324
2044263792,0.3056,0.424,0.2704
1709157165,0.333333333,0.333333333,0.333333333
3988392630,0.176470588,0.176470588,0.647058824
6323309209,0.285714286,0.428571429,0.285714286
3138941747,0.395582329,0.325301205,0.279116466
1847116872,0.371212121,0.318181818,0.310606061
6077586549,0.333333333,0.333333333,0.333333333
3488787807,0.370033113,0.333195364,0.296771523
1978895060,0.362606232,0.33427762,0.303116147
3811061654,0.26369863,0.489726027,0.246575342
1670032377,0.274509804,0.411764706,0.31372549
1295048517,0.301538462,0.4,0.298461538
3180154335,0.385714286,0.338095238,0.276190476
1779990993,0.418674699,0.361445783,0.219879518
1266938852,0.285714286,0.2,0.514285714
5893797283,0.040816327,0.93877551,0.020408163
6444840645,0.332777887,0.340423446,0.326798667
1280795897,0.350364964,0.335766423,0.313868613
2139882755,0.4,0.2,0.4
2549228714,0.3125,0.5,0.1875
1789728231,0.666666667,0.222222222,0.111111111
6492195720,0.332524272,0.347087379,0.32038835
1842669274,0.277777778,0.444444444,0.277777778
6714400842,0.333333333,0.4,0.266666667
3922690673,0.5,0.5,0
5227820733,0.384700055,0.326912493,0.288387452
6389419854,0.377043226,0.328732292,0.294224482
5284449501,0,0,0
5820188838,0.339476346,0.360602315,0.299921339
1247329820,0.384615385,0.230769231,0.384615385
1902724153,0.34375,0.5,0.15625
2268478495,0.485037817,0.326208484,0.188753699
1708189791,0.34375,0.34375,0.3125
1266161694,0,0.032258065,0.967741935
5032546205,0,0.666666667,0.333333333
1922352955,0.323741007,0.35971223,0.316546763
3169457454,0.296875,0.28125,0.421875
3471850792,0.351455562,0.341623289,0.306921149
6011391162,0.398656215,0.322508399,0.278835386
5104289648,0.355932203,0.355932203,0.288135593
1347322121,0.356685177,0.327637762,0.315677061
3259689795,0.384615385,0.307692308,0.307692308
1880793381,1,0,0
5076553587,0.222222222,0.222222222,0.555555556
7304180496,0.392857143,0.392857143,0.214285714
5964184998,0.35412844,0.355963303,0.289908257
2138112497,0.952380952,0.047619048,0
5644574958,0.15,0.15,0.7
5043108518,0.325806452,0.396774194,0.277419355
1149956613,0.385542169,0.341365462,0.273092369
3193839180,0.229965157,0.212543554,0.557491289
1308889783,0.5,0.25,0.25
3443401064,0.15,0.15,0.7
2930058992,0,0,0
5733469659,0.176470588,0.176470588,0.647058824
3960800967,0.2,0.2,0.6
3186773504,0.15,0.15,0.7
2480172345,0.395368073,0.339950372,0.264681555
6221932120,0.337328767,0.352739726,0.309931507
5156982578,0.4,0.4,0.2
2072642657,0,0.333333333,0.666666667
2759405265,0.2,0.6,0.2
2248834985,0.368942468,0.31785629,0.313201241
2185658800,0.226415094,0.547169811,0.226415094
5115198714,0.492857143,0.304545455,0.202597403
2639278851,0.421383648,0.309433962,0.26918239
6011393736,0.472222222,0.444444444,0.083333333
6558831969,0.34,0.32,0.34
5586933121,0.367164179,0.358735733,0.274100088
1823533944,0.333333333,0.333333333,0.333333333
5605612596,0.5,0.25,0.25
1802348650,0.2,0.2,0.6
2178610094,0.404255319,0.319148936,0.276595745
5381869402,0.333333333,0.333333333,0.333333333
1628778725,0.428571429,0.142857143,0.428571429
6257080298,0.359477124,0.392156863,0.248366013
3197077575,0.317220544,0.35347432,0.329305136
1635806445,0.3359375,0.3203125,0.34375
1663612603,0.348600509,0.381679389,0.269720102
2001851851,0.379807692,0.341346154,0.278846154
6753167234,0.429313329,0.28880554,0.281881131
2637695114,0.133333333,0.133333333,0.733333333
1676368781,0.336734694,0.326530612,0.336734694
6964184516,0.359550562,0.314606742,0.325842697
2944306795,0.357142857,0.142857143,0.5
1764261370,0.368421053,0.263157895,0.368421053
1590753120,0.380597015,0.339552239,0.279850746
1216431741,0.302083333,0.395833333,0.302083333
1726918143,0.365358593,0.357239513,0.277401894
5612278337,0.381818182,0.490909091,0.127272727
7070036715,0.181818182,0.181818182,0.636363636
2462562827,0.333333333,0.333333333,0.333333333
1618051664,0.319876733,0.377195686,0.302927581
5581082162,0.373001776,0.330373002,0.296625222
2683611852,0.401315789,0.328947368,0.269736842
5067914848,0.396226415,0.361393324,0.242380261
6149234239,0,0,0
2876044937,0.15,0.15,0.7
2161876737,0.335911602,0.340331492,0.323756906
1720459274,0.185393258,0.185393258,0.629213483
1882716230,0.322368421,0.483552632,0.194078947
2657845211,0.571428571,0.142857143,0.285714286
1893892941,0.333333333,0.376344086,0.290322581
1639064093,0,1,0
6393904893,0.324909747,0.36101083,0.314079422
6345028642,0.347402597,0.337662338,0.314935065
5142243223,0.4125,0.371875,0.215625
1659893422,0.475067385,0.273135669,0.251796945
5575992865,0.893129771,0.019083969,0.08778626
6152218594,0.781512605,0.168067227,0.050420168
2034868214,0.352517986,0.352517986,0.294964029
1832961217,0.390769231,0.332307692,0.276923077
6591877052,0.421052632,0.305263158,0.273684211
1376628072,0.333333333,0.291666667,0.375
2143550005,0.436363636,0.418181818,0.145454545
1504328683,0.34751773,0.328605201,0.323877069
2746348614,0.340909091,0.431818182,0.227272727
1939582460,0.41509434,0.339622642,0.245283019
6879891259,0.432432432,0.305019305,0.262548263
1887344341,0.333452084,0.372283577,0.294264339
1954593817,0.372340426,0.329787234,0.29787234
3752850684,0.376064477,0.328163017,0.295772506
1728148193,0.329608939,0.458100559,0.212290503
1763956344,0.325874695,0.352725793,0.321399512
1405759702,0.381284916,0.312849162,0.305865922
1198220993,0.323843416,0.348754448,0.327402135
1453372141,0.339233038,0.421533923,0.239233038
2703292393,1,0,0
6335349752,0.411016949,0.288135593,0.300847458
5249306689,0.359116022,0.371270718,0.26961326
2535854165,0,0,0
2703419987,0.309489051,0.290510949,0.4
1763094262,0.1,0.1,0.8
1596987345,0.401234568,0.290123457,0.308641975
1913094142,0.327044025,0.377358491,0.295597484
1899003497,0.307692308,0.307692308,0.384615385
6504121225,0.289473684,0.447368421,0.263157895
1393034157,0.396946565,0.305343511,0.297709924
7263146057,0.333333333,0.333333333,0.333333333
6297145134,0.345991561,0.358649789,0.29535865
3358652872,0.45,0.2875,0.2625
6910034895,0,1,0
1795333905,0.30877193,0.30877193,0.38245614
2198692254,0.348837209,0.395348837,0.255813953
6593264073,0.345686161,0.325998842,0.328314997
5403964641,0.345238095,0.30952381,0.345238095
2739205561,0.4,0.3,0.3
3029596947,0.344827586,0.344827586,0.310344828
3684127420,0.504854369,0.262135922,0.233009709
2519357914,0.222222222,0.320987654,0.456790123
5607257930,0,0,0
7229598431,0.2,0.2,0.6
7308811409,0.56122449,0.204081633,0.234693878
2178514797,0.371428571,0.457142857,0.171428571
2665177402,0.347826087,0.35326087,0.298913043
2461508674,0.38540146,0.300729927,0.313868613
2337348632,0.307086614,0.401574803,0.291338583
1411732297,0.333333333,0.333333333,0.333333333
3819829043,0.256410256,0.205128205,0.538461538
1803310643,0.372093023,0.406976744,0.220930233
3834565010,0,0,0
2000961721,0.340136054,0.408163265,0.25170068
2396684287,0.353191489,0.338297872,0.308510638
2543810800,0.427835052,0.288659794,0.283505155
5077409534,0.398238294,0.337505795,0.264255911
5034901460,0.391025641,0.371794872,0.237179487
2634947861,0.333333333,0.611111111,0.055555556
1497219437,0.368421053,0.355263158,0.276315789
1648492863,0.363076923,0.332307692,0.304615385
5846723204,0.4,0.333333333,0.266666667
2686702781,0.278688525,0.295081967,0.426229508
1762972937,0.365853659,0.219512195,0.414634146
1959137931,0.379084967,0.328976035,0.291938998
1565602564,0.428571429,0.321428571,0.25
2474959734,0.360995851,0.392116183,0.246887967
2197546765,0.35216285,0.332315522,0.315521628
2512591982,0.367346939,0.418367347,0.214285714
1905843503,0.083333333,0.833333333,0.083333333
5229752744,0.427107592,0.303213787,0.269678621
2783887615,0.424242424,0.333333333,0.242424242
2388199744,0.344827586,0.362068966,0.293103448
1842606855,0.335227273,0.329545455,0.335227273
1847443111,0.380952381,0.30952381,0.30952381
7303305063,0.285714286,0.214285714,0.5
2810520221,0.25,0.416666667,0.333333333
2037897050,0.374717833,0.331828442,0.293453725
3956698278,0.466666667,0.266666667,0.266666667
6779570629,0.25,0.5,0.25
1433797987,0.389728097,0.35347432,0.256797583
1300145304,0.4,0.266666667,0.333333333
1279693157,0.351145038,0.351145038,0.297709924
6920941945,0.40625,0.296875,0.296875
2635695961,0.358366271,0.391304348,0.250329381
5480171400,1,0,0
2178873290,0.321678322,0.335664336,0.342657343
1356658417,0.379450661,0.319430315,0.301119023
1398835600,0.408056042,0.335668418,0.25627554
5540811638,0.323529412,0.485294118,0.191176471
1443266094,0.442857143,0.242857143,0.314285714
6124642021,0.336477987,0.380503145,0.283018868
5559135126,0.372212693,0.320754717,0.30703259
1595103002,0.348058902,0.360107095,0.291834003
1876131803,0.340659341,0.351648352,0.307692308
6177021066,0.25,0.5,0.25
2534789362,0.047619048,0.047619048,0.904761905
1050227520,0.384615385,0.307692308,0.307692308
6382367593,0.397415186,0.273828756,0.328756058
1857345450,0.347826087,0.331045004,0.321128909
5190534823,0.446584939,0.307063631,0.24635143
2608966995,0.337349398,0.337349398,0.325301205
6608447499,0.396226415,0.264150943,0.339622642
1619925757,0.3375,0.34375,0.31875
6353234443,0.315789474,0.184210526,0.5
2955182023,0.5,0.25,0.25
1180316095,0.333333333,0.333333333,0.333333333
